2022-01-26 18:42:26,146 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 0 - X: 0, Y: 0, W: 1920, H: 1080
2022-01-26 18:42:26,147 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 0 results
2022-01-26 18:42:26,626 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 6 results
2022-01-26 18:42:26,745 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 4 results
2022-01-26 18:42:26,851 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 1 results
2022-01-26 18:42:27,058 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 2 results
2022-01-26 18:42:27,131 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 1 results
2022-01-26 18:42:27,403 | INFO | ulauncher.api.shared.action.LaunchAppAction: run() | Run application Latte (/usr/share/applications/org.kde.latte-dock.desktop) Exec ['/usr/bin/latte-dock']
2022-01-26 18:42:27,410 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 0 results
2022-01-26 18:44:41,271 | DEBUG | ulauncher.utils.display: get_screens() | Found 1 monitor(s)
2022-01-26 18:44:41,272 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 0 - X: 0, Y: 0, W: 1920, H: 1080
2022-01-26 18:44:41,273 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 0 results
2022-01-26 18:44:42,717 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 5 results
2022-01-26 18:44:42,827 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 4 results
2022-01-26 18:44:42,989 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 4 results
2022-01-26 18:44:43,084 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 4 results
2022-01-26 18:44:43,194 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 3 results
2022-01-26 18:44:43,380 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 3 results
2022-01-26 18:44:43,430 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 2 results
2022-01-26 18:44:43,601 | INFO | ulauncher.api.shared.action.LaunchAppAction: run() | Run application Konsole (/usr/share/applications/org.kde.konsole.desktop) Exec ['konsole']
2022-01-26 18:44:43,608 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 0 results
2022-01-26 18:49:30,055 | DEBUG | ulauncher.utils.display: get_screens() | Found 1 monitor(s)
2022-01-26 18:49:30,055 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 0 - X: 0, Y: 0, W: 1920, H: 1080
2022-01-26 18:49:30,057 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 0 results
2022-01-26 18:49:31,383 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 5 results
2022-01-26 18:49:31,474 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 4 results
2022-01-26 18:49:31,656 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 4 results
2022-01-26 18:49:31,769 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 4 results
2022-01-26 18:49:31,862 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 3 results
2022-01-26 18:49:32,045 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 3 results
2022-01-26 18:49:32,178 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 2 results
2022-01-26 18:49:32,287 | INFO | ulauncher.api.shared.action.LaunchAppAction: run() | Run application Konsole (/usr/share/applications/org.kde.konsole.desktop) Exec ['konsole']
2022-01-26 18:49:32,299 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 0 results
2022-01-26 18:53:26,304 | INFO | ulauncher.search.apps.app_watcher: _add_file_sync() | New app was added "Discord" (/usr/share/applications/discord.desktop)
2022-01-26 18:53:28,308 | WARNING | ulauncher.search.apps.app_watcher: _add_file_sync() | Cannot add /usr/share/applications/wine.desktop to DB -> /usr/share/applications/wine.desktop
2022-01-26 18:53:28,310 | INFO | ulauncher.search.apps.app_watcher: _add_file_sync() | New app was added "Winetricks" (/usr/share/applications/winetricks.desktop)
2022-01-26 18:53:30,314 | WARNING | ulauncher.search.apps.app_watcher: _add_file_sync() | Cannot add /usr/share/applications/wine.desktop to DB -> /usr/share/applications/wine.desktop
2022-01-26 18:53:30,316 | INFO | ulauncher.search.apps.app_watcher: _add_file_sync() | New app was added "Electron 13" (/usr/share/applications/electron13.desktop)
2022-01-26 18:53:30,318 | INFO | ulauncher.search.apps.app_watcher: _add_file_sync() | New app was added "Element" (/usr/share/applications/io.element.Element.desktop)
2022-01-26 18:53:32,320 | WARNING | ulauncher.search.apps.app_watcher: _add_file_sync() | Cannot add /usr/share/applications/wine.desktop to DB -> /usr/share/applications/wine.desktop
2022-01-26 18:53:34,324 | WARNING | ulauncher.search.apps.app_watcher: _add_file_sync() | Cannot add /usr/share/applications/wine.desktop to DB -> /usr/share/applications/wine.desktop
2022-01-26 18:53:36,327 | WARNING | ulauncher.search.apps.app_watcher: _add_file_sync() | Cannot add /usr/share/applications/wine.desktop to DB -> /usr/share/applications/wine.desktop
2022-01-26 18:53:38,330 | WARNING | ulauncher.search.apps.app_watcher: _add_file_sync() | Cannot add /usr/share/applications/wine.desktop to DB -> /usr/share/applications/wine.desktop
2022-01-26 18:53:40,334 | WARNING | ulauncher.search.apps.app_watcher: _add_file_sync() | Cannot add /usr/share/applications/wine.desktop to DB -> /usr/share/applications/wine.desktop
2022-01-26 18:53:42,336 | WARNING | ulauncher.search.apps.app_watcher: _add_file_sync() | Cannot add /usr/share/applications/wine.desktop to DB -> /usr/share/applications/wine.desktop
2022-01-26 18:53:44,340 | WARNING | ulauncher.search.apps.app_watcher: _add_file_sync() | Cannot add /usr/share/applications/wine.desktop to DB -> /usr/share/applications/wine.desktop
2022-01-26 18:53:46,344 | WARNING | ulauncher.search.apps.app_watcher: _add_file_sync() | Cannot add /usr/share/applications/wine.desktop to DB -> /usr/share/applications/wine.desktop
2022-01-26 18:53:48,346 | WARNING | ulauncher.search.apps.app_watcher: _add_file_sync() | Cannot add /usr/share/applications/wine.desktop to DB -> /usr/share/applications/wine.desktop
2022-01-26 18:53:50,350 | WARNING | ulauncher.search.apps.app_watcher: _add_file_sync() | Cannot add /usr/share/applications/wine.desktop to DB -> /usr/share/applications/wine.desktop
2022-01-26 18:53:52,353 | WARNING | ulauncher.search.apps.app_watcher: _add_file_sync() | Cannot add /usr/share/applications/wine.desktop to DB -> /usr/share/applications/wine.desktop
2022-01-26 18:53:54,355 | WARNING | ulauncher.search.apps.app_watcher: _add_file_sync() | Cannot add /usr/share/applications/wine.desktop to DB -> /usr/share/applications/wine.desktop
2022-01-26 19:00:30,669 | WARNING | ulauncher.search.apps.app_watcher: _add_file_sync() | Cannot add /usr/share/applications/visual-studio-code-url-handler.desktop to DB -> /usr/share/applications/visual-studio-code-url-handler.desktop
2022-01-26 19:00:30,670 | INFO | ulauncher.search.apps.app_watcher: _add_file_sync() | New app was added "Visual Studio Code" (/usr/share/applications/visual-studio-code.desktop)
2022-01-26 19:00:32,672 | WARNING | ulauncher.search.apps.app_watcher: _add_file_sync() | Cannot add /usr/share/applications/visual-studio-code-url-handler.desktop to DB -> /usr/share/applications/visual-studio-code-url-handler.desktop
2022-01-26 19:00:34,674 | WARNING | ulauncher.search.apps.app_watcher: _add_file_sync() | Cannot add /usr/share/applications/visual-studio-code-url-handler.desktop to DB -> /usr/share/applications/visual-studio-code-url-handler.desktop
2022-01-26 19:00:36,676 | WARNING | ulauncher.search.apps.app_watcher: _add_file_sync() | Cannot add /usr/share/applications/visual-studio-code-url-handler.desktop to DB -> /usr/share/applications/visual-studio-code-url-handler.desktop
2022-01-26 19:00:38,679 | WARNING | ulauncher.search.apps.app_watcher: _add_file_sync() | Cannot add /usr/share/applications/visual-studio-code-url-handler.desktop to DB -> /usr/share/applications/visual-studio-code-url-handler.desktop
2022-01-26 19:00:40,681 | WARNING | ulauncher.search.apps.app_watcher: _add_file_sync() | Cannot add /usr/share/applications/visual-studio-code-url-handler.desktop to DB -> /usr/share/applications/visual-studio-code-url-handler.desktop
2022-01-26 19:00:42,683 | WARNING | ulauncher.search.apps.app_watcher: _add_file_sync() | Cannot add /usr/share/applications/visual-studio-code-url-handler.desktop to DB -> /usr/share/applications/visual-studio-code-url-handler.desktop
2022-01-26 19:00:44,685 | WARNING | ulauncher.search.apps.app_watcher: _add_file_sync() | Cannot add /usr/share/applications/visual-studio-code-url-handler.desktop to DB -> /usr/share/applications/visual-studio-code-url-handler.desktop
2022-01-26 19:00:46,688 | WARNING | ulauncher.search.apps.app_watcher: _add_file_sync() | Cannot add /usr/share/applications/visual-studio-code-url-handler.desktop to DB -> /usr/share/applications/visual-studio-code-url-handler.desktop
2022-01-26 19:00:48,690 | WARNING | ulauncher.search.apps.app_watcher: _add_file_sync() | Cannot add /usr/share/applications/visual-studio-code-url-handler.desktop to DB -> /usr/share/applications/visual-studio-code-url-handler.desktop
2022-01-26 19:00:50,693 | WARNING | ulauncher.search.apps.app_watcher: _add_file_sync() | Cannot add /usr/share/applications/visual-studio-code-url-handler.desktop to DB -> /usr/share/applications/visual-studio-code-url-handler.desktop
2022-01-26 19:00:50,695 | INFO | ulauncher.search.apps.app_watcher: _add_file_sync() | New app was added "GitHub Desktop" (/usr/share/applications/github-desktop.desktop)
2022-01-26 19:00:52,699 | WARNING | ulauncher.search.apps.app_watcher: _add_file_sync() | Cannot add /usr/share/applications/visual-studio-code-url-handler.desktop to DB -> /usr/share/applications/visual-studio-code-url-handler.desktop
2022-01-26 19:00:54,703 | WARNING | ulauncher.search.apps.app_watcher: _add_file_sync() | Cannot add /usr/share/applications/visual-studio-code-url-handler.desktop to DB -> /usr/share/applications/visual-studio-code-url-handler.desktop
2022-01-26 19:00:54,705 | INFO | ulauncher.search.apps.app_watcher: _add_file_sync() | New app was added "Obsidian" (/usr/share/applications/obsidian.desktop)
2022-01-26 19:00:56,709 | WARNING | ulauncher.search.apps.app_watcher: _add_file_sync() | Cannot add /usr/share/applications/visual-studio-code-url-handler.desktop to DB -> /usr/share/applications/visual-studio-code-url-handler.desktop
2022-01-26 19:05:05,625 | DEBUG | ulauncher.utils.display: get_screens() | Found 1 monitor(s)
2022-01-26 19:05:05,625 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 0 - X: 0, Y: 0, W: 1920, H: 1080
2022-01-26 19:05:05,627 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 0 results
2022-01-26 19:05:06,373 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 2 results
2022-01-26 19:05:06,446 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 3 results
2022-01-26 19:05:06,582 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 2 results
2022-01-26 19:05:06,687 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 1 results
2022-01-26 19:05:06,772 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 1 results
2022-01-26 19:05:06,918 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 1 results
2022-01-26 19:05:07,121 | INFO | ulauncher.api.shared.action.LaunchAppAction: run() | Run application GitHub Desktop (/usr/share/applications/github-desktop.desktop) Exec ['/usr/bin/github-desktop']
2022-01-26 19:05:07,136 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 0 results
2022-01-26 19:09:13,346 | DEBUG | ulauncher.utils.display: get_screens() | Found 1 monitor(s)
2022-01-26 19:09:13,347 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 0 - X: 0, Y: 0, W: 1920, H: 1080
2022-01-26 19:09:13,349 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 0 results
2022-01-26 19:09:13,764 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 5 results
2022-01-26 19:09:13,845 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 4 results
2022-01-26 19:09:14,047 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 4 results
2022-01-26 19:09:14,205 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 5 results
2022-01-26 19:09:14,581 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 4 results
2022-01-26 19:09:14,648 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 4 results
2022-01-26 19:09:14,788 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 3 results
2022-01-26 19:09:14,992 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 3 results
2022-01-26 19:09:15,123 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 2 results
2022-01-26 19:09:15,271 | INFO | ulauncher.api.shared.action.LaunchAppAction: run() | Run application Konsole (/usr/share/applications/org.kde.konsole.desktop) Exec ['konsole']
2022-01-26 19:09:15,278 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 0 results
2022-01-26 19:10:08,503 | DEBUG | ulauncher.utils.display: get_screens() | Found 1 monitor(s)
2022-01-26 19:10:08,504 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 0 - X: 0, Y: 0, W: 1920, H: 1080
2022-01-26 19:10:08,505 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 0 results
2022-01-26 19:10:09,410 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 2 results
2022-01-26 19:10:09,821 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 2 results
2022-01-26 19:10:10,028 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 2 results
2022-01-26 19:10:10,065 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 3 results
2022-01-26 19:10:10,165 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 1 results
2022-01-26 19:10:10,314 | INFO | ulauncher.api.shared.action.LaunchAppAction: run() | Run application Files (/usr/share/applications/org.gnome.Nautilus.desktop) Exec ['gapplication', 'launch', 'org.gnome.Nautilus']
2022-01-26 19:10:10,332 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 0 results
2022-01-26 19:12:04,347 | DEBUG | ulauncher.utils.display: get_screens() | Found 1 monitor(s)
2022-01-26 19:12:04,347 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 0 - X: 0, Y: 0, W: 1920, H: 1080
2022-01-26 19:12:04,349 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 0 results
2022-01-26 19:12:04,926 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 3 results
2022-01-26 19:12:05,002 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 6 results
2022-01-26 19:12:05,170 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 2 results
2022-01-26 19:12:05,311 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 2 results
2022-01-26 19:12:05,422 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 2 results
2022-01-26 19:12:05,585 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 3 results
2022-01-26 19:12:05,777 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 1 results
2022-01-26 19:12:05,845 | INFO | ulauncher.api.shared.action.LaunchAppAction: run() | Run application Discord (/usr/share/applications/discord.desktop) Exec ['/usr/bin/discord']
2022-01-26 19:12:05,863 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 0 results
2022-01-26 19:13:44,595 | DEBUG | ulauncher.utils.display: get_screens() | Found 1 monitor(s)
2022-01-26 19:13:44,595 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 0 - X: 0, Y: 0, W: 1920, H: 1080
2022-01-26 19:13:44,596 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 0 results
2022-01-26 19:13:45,109 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 8 results
2022-01-26 19:13:45,486 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 5 results
2022-01-26 19:13:45,946 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 8 results
2022-01-26 19:13:46,184 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 1 results
2022-01-26 19:13:46,435 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 2 results
2022-01-26 19:13:46,581 | INFO | ulauncher.api.shared.action.LaunchAppAction: run() | Run application Spectacle (/usr/share/applications/org.kde.spectacle.desktop) Exec ['/usr/bin/spectacle']
2022-01-26 19:13:46,593 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 0 results
